review,sentiment,Polaridad_Clustering,Topic_ID,Palabras_Clave,location,gender,date
"UI and UX is on another level of frustration. Basic features (like playback hand-off) that are standard among many other music players - you can't expect here. Subscription plans other than ""individual"" require you to use Google as a payment method.",negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Seattle, United States",male,2022-08-03
Poor,negativo,negativo,2,"device, sign, buggy, poor, useless, audio, cancel, android, annoying, security","Kumasi, Ghana",male,2022-01-17
"Good audio quality but bad product quality. Accounts registered in-app is not allowed to login to the account management web panel, unless you login this account to an Apple device. Moreover, this app drains the battery more than any other app.",negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Tokyo, Japan",male,2021-08-24
"Late to the party and just another app I'm a sea of streaming music services. After the DRM lawsuit that came through around 2010 or 2011 against Cupertino my music was removed from the anything that had to do with them. I had to buy duplicates on other places where there's less blatant attempts to lock you into their system. I subscribe to YT2P where my 19,000 or so songs are backed up",negativo,negativo,6,"payment, android, money, method, account, unable, option, auto, users, difficult","Wellington, New Zealand",female,2023-12-24
Why's my apple not working? I was logged in last night now it's tripping. Can't log in and when I was it acted like I was new. Fix this please,negativo,negativo,6,"payment, android, money, method, account, unable, option, auto, users, difficult","Nadi, Fiji",female,2023-12-02
so frustrating to get kicked of my music WHILE USING THE ACCOUNT to be told that the account is inactive even though i have been using for years! now i have to possibly create a new account and find all my music all over again.,negativo,negativo,1,"keeps, open, data, trash, impossible, subscriptions, load, family, pathetic, download","Casablanca, Morocco",male,2021-11-14
Ever since the new update the app takes forever to load my library. Originally had no issues when I first switched from Amazon unlimited to this but now it feels like I never switched. Will gladly switch my review to 5 stars once Apple fixes this issue but in the meantime the service isn't worth recommending,negativo,negativo,1,"keeps, open, data, trash, impossible, subscriptions, load, family, pathetic, download","Abuja, Nigeria",male,2021-12-04
why would you get rid of the play last feature?!?!?!,negativo,negativo,6,"payment, android, money, method, account, unable, option, auto, users, difficult","Guangzhou, China",male,2021-07-13
A very good experience and nice graphics I've been unable to play some downloaded music lately don't know why,negativo,negativo,4,"bugs, autoplay, downloaded, lossless, connection, samsung, issues, recommendations, lyrics, help","New York, United States",male,2022-07-02
"As of the end of Nov 2023, I feel like Apple doesn't want to improve—or at least evaluate—their algorithm, such as random shuffle, recommendations on listen now page, meh playlists, etc. They keep me listening to the same songs over and over again.",negativo,negativo,3,"update, phone, crashes, search, fine, recent, offline, pixel, android, list","Perth, Australia",female,2023-11-09
The new update is trash. The auto playlist doesn't work. It was good while it lasted,negativo,negativo,6,"payment, android, money, method, account, unable, option, auto, users, difficult","Dallas, United States",male,2023-01-25
many bug issues like songs on playlist being shuffled while the button not being toggled and the inverse,negativo,negativo,5,"access, devices, slow, trial, monthly, features, android, laggy, disappointed, cannot","Rome, Italy",male,2021-05-29
aAAx🎧,negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Bogotá, Colombia",female,2023-06-18
"Not great. As others have said, the music skips for some reason, and the sound quality isn't the best. I canceled my subscription. Hopefully, Spotify is better.",negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Toronto, Canada",male,2023-02-17
"My biggest problem with this app is that once downloaded, it never has an update. I had to uninstall and redownload to get the new version and have my problems (for the most part) fixed. The only way I know it had an update was also due to new settings and changes I noticed.",negativo,negativo,1,"keeps, open, data, trash, impossible, subscriptions, load, family, pathetic, download","Lisbon, Portugal",male,2021-05-04
They don't care much about Android user. The app always crashes and can not play any music. That's why I easily decided to end the subscription after many years of being a loyal customer. YT Music is better for me now.,negativo,negativo,6,"payment, android, money, method, account, unable, option, auto, users, difficult","Melbourne, Australia",female,2024-02-16
"I was a long time subscriber as an iPhone user and loved the service. The sound quality, library, and recommendation algorithms were amazing. However, after switching to a Samsung phone I found that the app for Android was NOT the same level of quality being offered into their own ecosystem. Frequent library issues, buffering off downloaded tracks, full albums not being shown, inability to access account options, etc. The issues piled up enough that I jumped ship after years of usage.",negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Dakar, Senegal",male,2022-03-05
Very slow,negativo,negativo,5,"access, devices, slow, trial, monthly, features, android, laggy, disappointed, cannot","Austin, United States",male,2022-12-19
Casting rarely works. It connects to devices but music still comes out of the phone. This is Apple Music app problem. Other apps work done.,negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Shanghai, China",male,2021-07-14
"This app sometimes doesn't play songs even downloaded one , so annoying",negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Hamburg, Germany",male,2021-02-08
Bruh it's good on my ios but on here it's terrible,negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Beijing, China",male,2021-07-12
